wave,conf_tv,trust,discuss,national_pride,income_inequality,party_vote,conf_gov,sign_petition,boycott,democracy,imp_family,happiness,leisure,imp_friends,imp_work,pol_interest,sex,age,educ,income,party_vote_local,party_vote2,party_vote3,survey_interest,regime_supporter,interested_pol,interested_survey,treatment,selfcens_vote,selfcens_petition,selfcens_boycott,selfcens_confgov,selfcens_democracy,selfcens_conftv,selfcens_trust,selfcens_incomeineq,selfcens_nationalpride,selfcens_discuss,selfcens_family,selfcens_happiness,selfcens_leisure,selfcens_friends,selfcens_work,selfcens_index1,selfcens_index2,selfcens_index3
7,3,2,2,3,2,-1,2,3,3,-1,1,1,2,2,1,2,2,40,1,7,NA,NA,NA,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,40,40
7,-2,2,2,1,2,1,2,3,-1,2,1,1,2,2,1,2,2,38,1,7,NA,NA,NA,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20
7,2,2,2,1,7,1,2,2,2,1,1,2,2,2,2,2,1,40,3,7,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,7,1,2,3,3,1,1,2,3,2,2,3,1,24,1,6,NA,NA,NA,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,2,2,1,5,1,2,3,3,1,1,2,2,2,2,4,2,27,1,5,NA,NA,NA,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,5,1,2,3,3,2,1,2,2,2,2,3,1,42,1,6,NA,NA,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,1,2,1,1,1,1,2,2,1,1,1,3,2,1,3,2,27,1,6,NA,NA,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,3,1,1,-1,2,2,-1,-1,1,2,2,2,1,4,2,21,1,6,NA,NA,NA,2,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,60,60,60
7,1,1,2,1,1,1,2,3,-1,-1,1,1,2,2,1,2,1,28,1,5,NA,NA,NA,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,40,40,40
7,2,2,2,1,8,-2,2,3,3,2,1,1,3,2,1,4,1,65,1,5,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,2,1,8,1,2,3,3,2,1,1,2,2,2,2,1,59,2,9,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,7,-1,3,3,3,2,1,2,4,2,1,3,1,30,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,2,2,4,1,2,-1,3,2,1,1,2,2,1,2,1,40,1,6,NA,NA,NA,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,3,1,6,-2,3,3,3,3,1,2,1,2,1,4,1,25,2,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,3,1,6,-2,2,3,3,2,1,2,4,2,1,4,2,40,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,4,2,3,1,3,1,2,-1,3,3,1,1,2,2,1,2,2,35,1,6,NA,NA,NA,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,3,1,3,1,2,-1,3,2,1,1,2,2,1,2,2,22,1,6,NA,NA,NA,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,1,3,1,1,-2,2,3,3,2,1,2,1,2,1,4,2,26,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,3,1,7,-1,2,3,3,2,1,2,3,2,2,4,2,40,1,5,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,3,1,1,-1,2,3,3,4,1,1,2,2,1,4,2,40,1,7,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,2,1,7,1,2,3,3,2,1,2,3,2,2,4,1,21,1,7,NA,NA,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,7,1,2,3,3,2,1,2,3,2,3,2,1,60,1,6,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,6,1,1,3,3,2,1,1,2,2,1,2,1,70,3,6,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,2,3,2,7,-1,2,3,3,2,1,1,3,2,2,4,1,34,3,6,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,2,1,6,-2,2,2,3,1,1,2,3,2,2,3,2,18,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,2,1,6,-2,2,3,3,2,1,1,2,2,2,3,2,27,3,7,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,3,1,7,1,2,3,3,2,1,2,3,2,3,3,2,22,1,6,NA,NA,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,2,-2,2,3,-2,2,3,3,2,1,2,3,1,1,-2,2,70,1,5,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20
7,3,2,3,1,1,-2,1,3,3,3,1,2,3,2,2,3,1,30,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,4,2,3,1,2,-1,2,3,3,4,1,1,2,2,1,3,1,50,1,7,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,4,2,3,1,2,-2,2,3,3,4,1,1,2,2,1,3,2,35,1,8,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,4,2,3,1,2,-2,2,2,3,4,1,1,2,2,1,4,2,65,1,7,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,4,2,-1,1,1,-1,2,-1,3,3,1,1,2,2,1,4,1,45,1,7,NA,NA,NA,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20,40,40
7,2,2,3,1,8,-1,2,3,3,2,1,2,3,2,3,2,2,70,1,5,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,2,1,7,1,2,3,3,2,1,2,3,2,2,3,1,28,3,7,NA,NA,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,3,1,8,-2,2,3,3,3,1,1,3,2,2,3,2,32,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,2,1,8,1,2,3,3,2,1,2,3,2,1,4,1,55,1,4,NA,NA,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1,3,2,1,-2,1,3,3,3,1,1,1,2,2,4,2,19,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,3,1,1,-2,2,3,3,3,1,1,2,2,1,4,1,60,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,18,1,6,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,2,1,1,2,1,2,2,3,4,1,1,2,2,1,1,2,18,2,7,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,9,1,2,3,3,2,1,2,3,2,2,2,1,25,1,6,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,6,1,2,3,3,2,1,1,3,2,2,2,2,32,1,7,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,2,1,1,2,1,2,3,3,2,1,1,2,2,1,1,1,65,1,7,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,2,1,1,1,2,3,3,3,1,1,1,2,1,1,2,30,1,6,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,2,1,1,2,1,2,3,3,2,1,1,2,2,1,1,1,70,1,7,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,2,2,1,8,1,1,3,3,2,1,1,1,2,2,1,2,60,1,6,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1,2,1,2,-2,1,3,3,2,1,1,1,2,2,3,1,60,1,8,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,1,1,6,1,2,3,3,2,1,1,2,2,1,1,2,40,1,5,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,2,3,1,4,-1,2,-1,3,3,1,1,2,2,1,2,2,22,1,6,NA,NA,NA,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
7,2,1,2,1,1,-2,2,3,3,2,1,2,2,1,1,4,1,32,1,5,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,2,1,3,-1,2,2,3,-1,1,1,2,2,1,2,2,35,3,6,NA,NA,NA,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,40,40
7,2,2,3,1,7,-1,2,3,3,2,1,1,2,2,-2,4,1,55,1,5,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,20
7,2,2,3,1,8,-2,2,3,3,2,1,1,2,1,1,4,2,22,3,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,2,1,5,1,3,3,3,2,1,2,2,1,1,4,1,60,1,6,NA,NA,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,7,-1,2,3,3,2,1,2,2,2,2,4,1,55,1,6,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,2,1,1,-2,2,3,-1,3,1,2,2,1,1,4,1,32,1,6,NA,NA,NA,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
7,3,1,3,1,6,-1,3,3,3,3,1,2,1,2,1,4,2,50,1,4,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,2,1,7,-2,2,3,3,2,1,2,3,2,1,4,1,40,2,4,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,2,1,6,1,1,3,3,4,1,2,2,2,1,2,1,50,1,6,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,1,1,1,1,1,3,3,3,1,1,1,2,2,1,1,27,1,6,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,8,-1,2,2,3,1,1,1,3,2,1,4,1,30,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,3,1,6,-1,2,3,3,2,1,1,1,1,1,4,1,19,1,5,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,1,1,6,1,1,3,3,2,1,2,1,2,1,4,1,60,1,7,NA,NA,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1,2,1,6,1,1,3,3,2,1,1,2,2,1,1,2,25,1,6,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,2,2,2,5,1,1,3,3,4,1,2,2,2,3,3,2,40,1,5,NA,NA,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,-1,1,8,-1,2,3,3,2,1,1,1,2,2,4,2,20,3,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20
7,4,2,3,1,4,-2,3,2,3,3,1,1,2,2,1,3,2,21,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,2,1,3,1,2,2,3,3,1,1,2,2,1,1,2,28,1,6,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,7,-1,2,3,3,2,1,1,1,2,1,4,1,48,1,5,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,1,3,1,5,-1,3,3,3,3,1,1,2,2,1,3,1,30,1,7,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,-1,2,3,1,7,-1,-2,2,2,2,1,3,3,3,1,4,1,35,1,4,NA,NA,NA,2,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20,40,40
7,4,2,1,1,7,-2,-2,3,3,2,1,2,1,1,1,4,1,30,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,40,40
7,3,2,2,1,4,1,2,2,3,3,1,1,2,2,1,3,1,40,1,5,NA,NA,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,1,3,1,6,-1,2,3,3,3,1,1,2,2,1,2,2,30,1,7,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,3,1,1,-1,2,3,3,2,1,1,2,2,1,3,2,40,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,2,1,8,-1,1,3,3,2,1,1,1,1,2,4,2,35,2,5,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,3,2,5,-1,3,3,3,2,1,1,2,2,1,2,2,55,1,6,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,3,1,5,-1,2,2,3,2,1,1,2,2,1,2,2,62,1,6,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,1,3,1,3,-1,2,3,3,3,1,1,4,2,2,4,2,22,2,8,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,3,1,6,1,2,3,3,-1,1,2,4,2,1,4,2,42,1,6,NA,NA,NA,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,3,1,4,-2,2,2,3,3,1,1,2,2,1,3,2,28,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,3,1,5,1,2,3,3,4,1,1,3,2,1,4,2,23,1,6,NA,NA,NA,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,2,3,1,4,-2,2,2,3,-1,1,1,2,2,1,4,2,30,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,40,40
7,3,2,2,1,4,1,2,2,3,-1,1,1,2,2,1,2,1,47,1,6,NA,NA,NA,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,3,1,3,-2,3,3,3,3,1,2,3,2,1,4,1,21,1,6,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,4,2,1,1,4,1,2,2,3,3,1,1,2,2,1,2,1,28,3,6,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,1,1,8,-2,1,2,2,1,1,1,1,2,1,3,1,50,3,7,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,2,1,7,-1,3,3,3,2,1,2,2,2,1,4,1,35,1,5,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,1,1,1,1,1,2,1,2,1,1,1,3,2,1,1,1,23,1,1,NA,NA,NA,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,2,1,1,1,1,2,2,3,1,2,4,4,1,2,1,22,1,4,NA,NA,NA,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,2,2,1,10,1,3,2,2,2,1,1,2,2,1,1,1,33,1,7,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,2,2,2,3,1,3,1,2,-1,1,2,3,2,1,3,1,25,3,4,NA,NA,NA,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1,35,1,1,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,-2,1,5,-2,2,2,-1,2,1,2,4,3,1,-2,2,45,1,8,NA,NA,NA,2,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,40,40
7,1,2,2,1,8,-2,1,2,2,1,1,1,1,3,1,1,2,29,1,7,NA,NA,NA,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,3,1,5,-2,1,3,3,2,1,1,-2,2,1,4,2,22,1,5,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,20
7,1,2,3,1,10,1,1,1,3,1,1,1,2,2,1,3,2,32,1,4,NA,NA,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,2,1,1,-2,2,1,3,1,1,2,1,2,1,2,1,32,1,5,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,3,1,10,-2,1,3,3,2,1,1,2,3,1,3,2,46,1,6,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,1,3,1,7,2,1,-1,-1,-1,1,1,2,1,1,3,2,28,1,8,NA,NA,NA,2,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,60,60,60
7,1,2,2,1,5,-2,1,3,3,1,1,2,2,2,1,3,2,25,1,5,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,1,1,2,1,1,2,2,3,1,2,2,2,2,2,2,30,1,9,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,1,2,2,1,1,-1,-1,1,1,1,2,1,1,2,2,35,1,9,NA,NA,NA,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
7,2,2,3,1,1,1,1,2,2,3,1,2,2,1,1,2,2,30,1,1,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,3,1,9,-2,1,-1,-1,1,1,2,1,3,1,4,1,26,1,7,NA,NA,NA,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60
7,3,2,2,1,8,-2,3,2,3,1,1,2,3,2,1,1,1,55,1,8,NA,NA,NA,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,2,1,5,-2,1,2,3,1,1,1,3,3,1,2,1,60,1,8,NA,NA,NA,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,1,1,5,1,1,2,2,1,1,2,2,2,4,2,1,61,2,7,NA,NA,NA,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,1,1,6,-2,1,2,3,3,1,2,3,2,1,3,1,42,1,8,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,3,1,1,-2,1,2,3,1,1,2,3,2,1,-2,1,23,1,7,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,3,1,4,-2,1,2,3,1,2,2,2,1,1,4,1,34,3,8,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,2,1,9,1,1,2,3,2,1,1,2,2,2,2,1,63,1,9,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,6,1,1,3,3,2,1,1,1,2,1,2,1,70,1,7,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,1,1,10,-2,2,-1,-1,1,1,2,1,1,1,3,2,25,1,6,NA,NA,NA,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60
7,2,2,2,1,5,-2,1,3,3,3,1,2,2,2,1,3,2,38,1,3,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,2,1,4,-2,1,2,3,1,1,1,3,2,1,3,1,42,3,8,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,3,1,1,1,1,3,3,1,1,2,1,2,1,4,2,32,1,2,NA,NA,NA,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,5,-2,2,2,2,1,1,2,2,2,2,3,2,27,3,8,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,2,2,2,1,1,2,1,2,1,2,1,2,2,1,2,34,1,5,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,2,1,5,-2,2,-1,-1,1,1,2,3,2,2,3,2,23,1,8,NA,NA,NA,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60
7,2,2,2,1,7,-2,2,2,3,1,1,2,3,1,1,2,2,20,2,1,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,2,1,1,-2,1,2,3,2,1,1,2,2,1,2,2,25,1,8,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,3,2,2,1,5,-2,2,3,3,3,1,2,1,2,1,3,2,37,3,4,NA,NA,NA,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,2,1,1,-2,1,3,2,3,1,2,3,3,1,3,2,28,1,5,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,3,1,6,1,2,-1,-1,1,1,1,3,3,1,4,2,28,1,5,NA,NA,NA,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
7,2,2,1,1,10,1,2,2,-1,1,1,1,3,2,1,2,1,30,1,5,NA,NA,NA,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,3,1,1,-2,1,3,3,1,1,2,3,2,1,3,1,19,1,5,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,1,1,5,-2,1,-1,-1,1,1,2,2,2,1,2,1,38,1,9,NA,NA,NA,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60
7,2,2,3,1,3,-1,1,2,2,2,1,2,2,2,2,3,1,23,2,8,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,2,1,3,-2,2,2,2,2,2,2,2,2,1,2,1,60,1,8,NA,NA,NA,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,3,1,6,1,1,3,3,1,1,1,1,3,1,4,2,29,1,3,NA,NA,NA,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,2,2,2,5,1,1,2,-1,1,1,2,2,1,1,1,1,28,1,5,NA,NA,NA,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,2,2,3,1,5,-2,1,2,-1,1,1,2,3,2,1,4,1,26,2,7,NA,NA,NA,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
7,1,2,2,1,4,-2,1,2,3,1,1,1,2,2,1,2,1,22,2,7,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,2,1,4,9,2,2,3,1,1,1,3,2,1,1,2,34,2,9,NA,NA,NA,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,3,2,5,-2,1,2,-1,2,1,2,2,2,1,3,2,18,2,7,NA,NA,NA,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40
7,3,2,2,1,5,-2,2,2,2,1,1,2,3,2,1,3,2,22,3,8,NA,NA,NA,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
7,1,2,2,1,6,-2,1,2,3,1,1,1,1,3,1,3,2,60,1,8,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20
