wave,conf_tv,trust,discuss,national_pride,income_inequality,party_vote,conf_gov,sign_petition,boycott,democracy,imp_family,happiness,leisure,imp_friends,imp_work,pol_interest,sex,age,educ,income,party_vote_local,party_vote2,party_vote3,survey_interest,regime_supporter,interested_pol,interested_survey,treatment,selfcens_vote,selfcens_petition,selfcens_boycott,selfcens_confgov,selfcens_democracy,selfcens_conftv,selfcens_trust,selfcens_incomeineq,selfcens_nationalpride,selfcens_discuss,selfcens_family,selfcens_happiness,selfcens_leisure,selfcens_friends,selfcens_work,selfcens_index1,selfcens_index2,selfcens_index3,match_group
7,2,2,3,1,7,1,1,3,3,3,1,1,2,2,1,4,2,18,1,5,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.28
7,2,2,3,1,2,2,2,1,3,1,1,1,3,2,2,3,2,21,1,6,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.85
7,1,2,2,1,2,3,1,2,2,1,1,2,2,2,2,3,2,21,2,8,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.182
7,2,2,3,2,8,2,1,3,3,2,1,3,3,2,1,4,1,57,1,3,,,,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.344
7,2,2,2,1,3,1,1,2,3,2,1,1,3,2,1,2,1,22,2,8,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.205
7,2,2,2,1,2,2,2,1,2,1,1,1,3,2,1,2,1,20,2,7,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.206
7,2,2,1,1,10,1,2,2,3,1,1,2,2,2,1,1,1,36,3,8,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.207
7,3,2,3,1,5,1,3,3,3,2,1,2,2,2,1,4,2,27,1,3,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.345
7,2,2,3,1,2,1,2,3,3,2,1,1,1,2,1,4,2,50,1,6,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.84
7,1,2,2,1,2,1,1,3,3,1,1,1,3,1,2,2,2,38,1,6,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.112
7,3,2,3,3,6,1,3,3,3,2,1,1,2,1,1,4,2,25,2,6,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.347
7,3,2,3,2,3,3,3,3,3,2,1,2,3,2,1,4,2,32,2,6,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.348
7,2,1,2,1,10,2,1,2,2,1,1,1,2,2,1,2,1,19,3,8,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.210
7,2,2,2,1,5,1,2,3,-1,1,1,3,2,2,1,3,1,65,1,5,,,,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.349
7,2,2,2,1,10,1,2,2,-1,2,1,2,2,3,2,2,1,18,1,4,,,,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.10
7,2,2,3,1,7,3,2,3,3,2,1,2,2,2,2,4,1,40,1,4,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.350
7,2,2,3,1,2,1,2,3,3,3,1,2,2,1,1,4,1,70,1,6,,,,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.351
7,2,2,2,1,9,1,2,3,3,1,1,1,3,2,2,3,2,22,1,7,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.82
7,2,2,3,1,8,1,2,3,3,1,1,2,2,2,1,4,2,32,1,6,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.13
7,1,2,2,1,9,1,2,3,3,2,1,2,2,2,1,2,1,45,1,7,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.138
7,2,2,3,2,3,1,2,3,3,1,1,2,2,2,2,4,1,58,1,7,,,,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.139
7,2,2,1,1,1,1,2,1,3,1,1,2,3,1,1,1,1,26,3,6,,,,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.213
7,2,1,3,1,3,1,2,3,3,2,1,2,2,2,1,4,2,46,1,6,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.255
7,2,1,3,1,3,2,2,3,3,2,1,3,2,2,1,4,2,30,1,3,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.356
7,2,2,3,1,2,3,2,3,3,2,1,1,2,1,1,4,1,30,1,7,,,,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.10
7,2,2,3,1,1,2,3,3,3,1,1,2,2,3,1,3,2,20,1,5,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.28
7,2,2,1,1,10,1,1,2,3,1,1,2,2,1,1,2,1,40,2,7,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.214
7,3,2,3,1,1,-2,4,3,3,3,1,1,3,2,1,4,2,22,1,5,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.359
7,3,2,3,1,1,-2,3,-1,3,2,1,2,3,2,1,4,1,58,1,5,,,,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.360
7,3,2,3,1,1,-2,3,2,3,2,1,1,2,1,1,-1,2,22,2,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.361
7,2,2,2,1,1,1,1,3,3,2,1,1,2,2,2,2,2,36,1,7,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.42
7,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,35,1,6,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.14
7,3,2,3,1,1,1,2,-1,-1,1,1,1,3,2,2,4,2,55,1,5,,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.152
7,2,2,2,1,5,2,3,2,3,2,1,1,3,2,1,2,1,60,1,7,,,,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.45
7,3,2,2,1,7,1,1,2,2,1,1,2,3,2,1,2,1,54,1,7,,,,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.138
7,2,2,2,1,1,2,2,2,3,2,1,1,3,2,2,2,2,25,2,8,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.220
7,2,2,3,1,7,-2,2,3,3,2,1,2,2,3,1,4,2,20,1,7,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.82
7,3,2,-1,1,2,-1,3,3,3,3,1,1,2,2,1,3,2,30,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.13
7,3,2,-1,1,1,1,3,-1,-1,2,1,2,3,2,1,4,2,45,1,6,,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,20,40,40,0.1.365
7,3,1,2,1,1,-2,2,3,3,2,1,2,2,2,1,2,1,40,1,5,,,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.13
7,1,2,3,1,6,-1,1,3,3,2,1,2,2,3,2,4,1,55,1,5,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.366
7,3,2,-1,2,1,-2,3,-1,-1,-1,1,1,2,2,1,3,2,25,1,6,,,,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,60,80,80,0.1.367
7,3,2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,30,1,5,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.223
7,2,1,3,1,1,-1,3,3,3,2,1,2,3,2,1,4,2,50,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.84
7,3,2,2,1,4,-2,2,2,3,3,1,2,3,2,2,3,1,32,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.67
7,1,2,2,1,1,-2,-1,3,3,2,1,1,2,2,1,3,1,40,1,7,,,,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.185
7,1,2,3,1,1,-2,2,3,3,1,1,2,2,2,1,3,2,30,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.13
7,3,2,-1,1,1,-2,2,3,3,1,1,1,2,1,1,-1,1,31,1,7,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.52
7,3,2,2,1,1,-1,3,2,3,2,1,2,2,2,1,4,2,50,1,7,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.84
7,3,2,2,1,1,-1,3,2,3,2,1,1,2,2,1,2,1,19,1,7,,,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.71
7,3,-1,2,1,1,-1,3,2,3,2,1,2,4,2,1,3,2,52,1,7,,,,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,0.1.84
7,2,2,2,1,5,-2,3,3,3,2,1,2,3,2,1,3,1,23,2,5,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.375
7,2,2,2,1,4,-2,2,3,3,2,1,2,4,2,1,4,2,22,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.85
7,2,2,2,1,5,-2,2,2,3,1,1,1,3,2,1,4,2,50,1,6,,,,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.84
7,2,2,-2,1,1,-2,4,2,3,1,1,2,4,2,1,4,1,58,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.378
7,2,2,3,1,1,-1,4,3,3,1,1,2,-2,3,1,4,2,60,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,20,0.1.84
7,1,2,-2,1,1,-2,4,3,3,1,1,1,3,2,1,4,1,32,1,7,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.52
7,2,2,3,1,2,2,2,3,3,2,1,3,1,2,2,4,2,45,1,7,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.70
7,1,2,-1,1,1,-1,4,2,3,2,1,2,3,2,1,-1,2,35,1,5,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.382
7,3,2,3,1,3,-1,1,3,3,1,1,2,2,2,1,4,2,30,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.13
7,1,2,-2,1,1,-2,4,3,3,1,1,2,4,2,1,-1,1,50,1,7,,,,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.56
7,2,2,-1,1,3,-1,3,2,3,1,1,2,4,2,1,-1,1,28,1,7,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.10
7,2,2,-1,1,1,-2,4,2,3,1,1,3,3,2,1,3,1,52,1,7,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.139
7,3,2,2,1,2,-1,2,3,3,-1,1,1,2,2,1,2,1,60,1,7,,,,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,40,40,1.1.45
7,3,2,2,3,2,-1,2,3,3,-1,1,1,2,2,1,2,2,40,1,7,,,,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,40,40,1.1.42
7,-2,2,2,1,2,1,2,3,-1,2,1,1,2,2,1,2,2,38,1,7,,,,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,1.1.42
7,2,2,2,1,7,1,2,2,2,1,1,2,2,2,2,2,1,40,3,7,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.230
7,2,2,2,1,7,1,2,3,3,1,1,2,3,2,2,3,1,24,1,6,,,,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.387
7,3,2,2,1,5,1,2,3,3,1,1,2,2,2,2,4,2,27,1,5,,,,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.388
7,2,2,2,1,5,1,2,3,3,2,1,2,2,2,2,3,1,42,1,6,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.92
7,3,1,2,1,1,1,1,2,2,1,1,1,3,2,1,3,2,27,1,6,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.18
7,1,2,3,1,1,-1,2,2,-1,-1,1,2,2,2,1,4,2,21,1,6,,,,2,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,60,60,60,0.1.85
7,1,1,2,1,1,1,2,3,-1,-1,1,1,2,2,1,2,1,28,1,5,,,,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,40,40,40,1.1.231
7,2,2,2,1,8,-2,2,3,3,2,1,1,3,2,1,4,1,65,1,5,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.68
7,2,2,2,1,7,-1,3,3,3,2,1,2,4,2,1,3,1,30,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.20
7,3,2,2,2,4,1,2,-1,3,2,1,1,2,2,1,2,1,40,1,6,,,,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.171
7,2,2,3,1,6,-2,3,3,3,3,1,2,1,2,1,4,1,25,2,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.394
7,2,2,3,1,6,-2,2,3,3,2,1,2,4,2,1,4,2,40,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.395
7,4,2,3,1,3,1,2,-1,3,3,1,1,2,2,1,2,2,35,1,6,,,,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.90
7,3,2,3,1,3,1,2,-1,3,2,1,1,2,2,1,2,2,22,1,6,,,,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.80
7,2,1,3,1,1,-2,2,3,3,2,1,2,1,2,1,4,2,26,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.18
7,3,2,3,1,7,-1,2,3,3,2,1,2,3,2,2,4,2,40,1,5,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.397
7,3,2,3,1,1,-1,2,3,3,4,1,1,2,2,1,4,2,40,1,7,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.70
7,2,2,2,1,7,1,2,3,3,2,1,2,3,2,2,4,1,21,1,7,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.110
7,2,2,2,1,7,1,2,3,3,2,1,2,3,2,3,2,1,60,1,6,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.200
7,2,2,2,1,6,1,1,3,3,2,1,1,2,2,1,2,1,70,3,6,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.237
7,4,2,3,2,7,-1,2,3,3,2,1,1,3,2,2,4,1,34,3,6,,,,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.400
7,2,2,2,1,6,-2,2,3,3,2,1,1,2,2,2,3,2,27,3,7,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.402
7,2,2,3,1,7,1,2,3,3,2,1,2,3,2,3,3,2,22,1,6,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.85
7,3,2,-2,2,3,-2,2,3,3,2,1,2,3,1,1,-2,2,70,1,5,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.215
7,3,2,3,1,1,-2,1,3,3,3,1,2,3,2,2,3,1,30,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.20
7,4,2,3,1,2,-1,2,3,3,4,1,1,2,2,1,3,1,50,1,7,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.56
7,4,2,3,1,2,-2,2,3,3,4,1,1,2,2,1,3,2,35,1,8,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.3
7,4,2,3,1,2,-2,2,2,3,4,1,1,2,2,1,4,2,65,1,7,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.83
7,4,2,-1,1,1,-1,2,-1,3,3,1,1,2,2,1,4,1,45,1,7,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20,40,40,0.1.56
7,2,2,3,1,8,-1,2,3,3,2,1,2,3,2,3,2,2,70,1,5,,,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.117
7,2,2,2,1,7,1,2,3,3,2,1,2,3,2,2,3,1,28,3,7,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.410
7,2,2,3,1,8,-2,2,3,3,3,1,1,3,2,2,3,2,32,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.13
7,2,2,2,1,8,1,2,3,3,2,1,2,3,2,1,4,1,55,1,4,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.209
7,1,2,3,1,1,-2,2,3,3,3,1,1,2,2,1,4,1,60,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.414
7,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,18,1,6,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.71
7,4,2,1,1,2,1,2,2,3,4,1,1,2,2,1,1,2,18,2,7,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.240
7,2,2,2,1,9,1,2,3,3,2,1,2,3,2,2,2,1,25,1,6,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.241
7,2,2,2,1,6,1,2,3,3,2,1,1,3,2,2,2,2,32,1,7,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.52
7,3,2,1,1,2,1,2,3,3,2,1,1,2,2,1,1,1,65,1,7,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.45
7,1,2,2,1,1,1,2,3,3,3,1,1,1,2,1,1,2,30,1,6,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.30
7,4,2,1,1,2,1,2,3,3,2,1,1,2,2,1,1,1,70,1,7,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.45
7,2,2,1,1,6,1,2,3,3,2,1,1,2,2,1,1,2,40,1,5,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.75
7,4,2,3,1,4,-1,2,-1,3,3,1,1,2,2,1,2,2,22,1,6,,,,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,1.1.80
7,2,1,2,1,1,-2,2,3,3,2,1,2,2,1,1,4,1,32,1,5,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.416
7,3,2,2,1,3,-1,2,2,3,-1,1,1,2,2,1,2,2,35,3,6,,,,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,40,40,1.1.249
7,2,2,3,1,7,-1,2,3,3,2,1,1,2,2,-2,4,1,55,1,5,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,20,0.1.366
7,2,2,3,1,8,-2,2,3,3,2,1,1,2,1,1,4,2,22,3,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.418
7,3,2,2,1,5,1,3,3,3,2,1,2,2,1,1,4,1,60,1,6,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.414
7,2,2,2,1,7,-1,2,3,3,2,1,2,2,2,2,4,1,55,1,6,,,,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.40
7,2,2,2,1,1,-2,2,3,-1,3,1,2,2,1,1,4,1,32,1,6,,,,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.67
7,3,1,3,1,6,-1,3,3,3,3,1,2,1,2,1,4,2,50,1,4,,,,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.422
7,2,2,2,1,7,-2,2,3,3,2,1,2,3,2,1,4,1,40,2,4,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.423
7,2,2,2,1,6,1,1,3,3,4,1,2,2,2,1,2,1,50,1,6,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.189
7,2,2,1,1,1,1,1,3,3,3,1,1,1,2,2,1,1,27,1,6,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.251
7,2,2,2,1,8,-1,2,2,3,1,1,1,3,2,1,4,1,30,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.20
7,2,2,3,1,6,-1,2,3,3,2,1,1,1,1,1,4,1,19,1,5,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.304
7,2,2,1,1,6,1,1,3,3,2,1,2,1,2,1,4,1,60,1,7,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.426
7,1,1,2,1,6,1,1,3,3,2,1,1,2,2,1,1,2,25,1,6,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.80
7,3,2,2,2,5,1,1,3,3,4,1,2,2,2,3,3,2,40,1,5,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.427
7,2,2,-1,1,8,-1,2,3,3,2,1,1,1,2,2,4,2,20,3,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0.1.428
7,4,2,3,1,4,-2,3,2,3,3,1,1,2,2,1,3,2,21,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.85
7,3,2,2,1,3,1,2,2,3,3,1,1,2,2,1,1,2,28,1,6,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1.30
7,2,2,2,1,7,-1,2,3,3,2,1,1,1,2,1,4,1,48,1,5,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.430
7,1,1,3,1,5,-1,3,3,3,3,1,1,2,2,1,3,1,30,1,7,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.10
7,-1,2,3,1,7,-1,-2,2,2,2,1,3,3,3,1,4,1,35,1,4,,,,2,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20,40,40,0.1.432
7,4,2,1,1,7,-2,-2,3,3,2,1,2,1,1,1,4,1,30,1,6,,,,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0.1.20
7,3,2,2,1,4,1,2,2,3,3,1,1,2,2,1,3,1,40,1,5,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1.434
7,3,1,3,1,6,-1,2,3,3,3,1,1,2,2,1,2,2,30,1,7,,,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,1.1.52
7,3,2,3,1,1,-1,2,3,3,2,1,1,2,2,1,3,2,40,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.395
7,1,2,2,1,8,-1,1,3,3,2,1,1,1,1,2,4,2,35,2,5,,,,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.436
7,1,1,3,1,3,-1,2,3,3,3,1,1,4,2,2,4,2,22,2,8,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.437
7,2,2,3,1,6,1,2,3,3,-1,1,2,4,2,1,4,2,42,1,6,,,,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.255
7,3,2,3,1,4,-2,2,2,3,3,1,1,2,2,1,3,2,28,1,6,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0.1.18
